node	occupation	category
13942	politician	P
13943	scientist	I
13944	politician	I
13945	politician	D
13946	celebrity	I
13947	celebrity	P
13948	politician	P
13949	scientist	I
13950	celebrity	I
13951	politician	D
13952	politician	P
13953	celebrity	D
13954	scientist	P
13955	scientist	D
13956	politician	D
13957	celebrity	P
13958	scientist	I
13959	politician	D
13960	scientist	P
13961	celebrity	I
13962	celebrity	I
13963	politician	P
13964	scientist	I
13965	scientist	P
13966	celebrity	I
13967	celebrity	I
13968	scientist	I
13969	politician	P
13970	celebrity	I
13971	scientist	P
13972	scientist	P
13973	celebrity	I
13974	celebrity	I
13975	scientist	P
13976	scientist	I
13977	politician	D
13978	celebrity	I
13979	scientist	D
13980	scientist	P
13981	celebrity	P
13982	scientist	I
13983	scientist	I
13984	celebrity	I
13985	celebrity	P
13986	politician	I
13987	politician	D
13988	scientist	P
13989	scientist	D
13990	scientist	D
13991	politician	I
13992	politician	P
13993	celebrity	P
13994	politician	P
13995	celebrity	D
13996	celebrity	P
13997	politician	I
13998	scientist	P
13999	politician	I
14000	celebrity	P
14001	scientist	I
14002	celebrity	P
14003	scientist	D
14004	politician	P
14005	celebrity	I
14006	scientist	I
14007	scientist	D
14008	scientist	P
14009	scientist	P
14010	celebrity	D
14011	politician	I
14012	celebrity	I
14013	politician	I
14014	scientist	D
14015	scientist	P
14016	scientist	P
14017	scientist	I
14018	celebrity	I
14019	celebrity	I
14020	celebrity	I
14021	politician	D
14022	politician	P
14023	scientist	I
14024	politician	P
14025	celebrity	P
14026	politician	D
14027	scientist	D
14028	scientist	I
14029	scientist	D
14030	scientist	D
14031	scientist	D
14032	politician	P
14033	celebrity	P
14034	politician	P
14035	celebrity	I
14036	celebrity	P
14037	celebrity	D
14038	politician	I
14039	celebrity	D
14040	politician	I
14041	scientist	I
14042	celebrity	I
14043	politician	P
14044	politician	P
14045	celebrity	P
14046	scientist	P
14047	politician	P
14048	scientist	D
14049	celebrity	D
14050	scientist	P
14051	celebrity	P
14052	celebrity	P
14053	scientist	P
14054	celebrity	I
14055	politician	D
14056	celebrity	P
14057	celebrity	I
14058	politician	I
14059	celebrity	I
14060	politician	P
14061	scientist	P
14062	celebrity	D
14063	politician	I
14064	politician	I
14065	celebrity	D
14066	politician	P
14067	scientist	I
14068	celebrity	D
14069	celebrity	P
14070	scientist	I
14071	politician	D
14072	scientist	P
14073	scientist	P
14074	celebrity	D
14075	politician	I
14076	politician	P
14077	celebrity	D
14078	scientist	D
14079	politician	D
14080	scientist	I
14081	politician	I
14082	celebrity	P
14083	celebrity	D
14084	scientist	I
14085	scientist	P
14086	scientist	I
14087	celebrity	P
14088	celebrity	P
14089	celebrity	P
14090	scientist	P
14091	scientist	P
14092	celebrity	I
14093	politician	P
14094	scientist	P
14095	celebrity	P
14096	scientist	I
14097	scientist	D
14098	politician	I
14099	celebrity	P
14100	politician	D
14101	politician	P
14102	scientist	P
14103	celebrity	D
14104	scientist	P
14105	celebrity	D
14106	politician	P
14107	politician	D
14108	scientist	D
14109	politician	P
14110	politician	D
14111	celebrity	D
14112	scientist	D
14113	scientist	I
14114	politician	I
14115	politician	I
14116	politician	I
14117	politician	D
14118	celebrity	I
14119	celebrity	I
14120	politician	D
14121	celebrity	D
14122	celebrity	I
14123	celebrity	D
14124	scientist	P
14125	politician	I
14126	scientist	I
14127	celebrity	D
14128	scientist	I
14129	scientist	D
14130	politician	P
14131	politician	P
14132	politician	P
14133	politician	D
14134	celebrity	D
14135	celebrity	P
14136	celebrity	D
14137	politician	P
14138	scientist	P
14139	scientist	D
14140	politician	I
14141	celebrity	P
14142	celebrity	I
14143	politician	D
14144	politician	P
14145	scientist	D
14146	politician	D
14147	celebrity	P
14148	politician	P
14149	celebrity	I
14150	scientist	D
14151	scientist	P
14152	politician	D
14153	scientist	P
14154	celebrity	I
14155	politician	P
14156	politician	P
14157	politician	P
14158	celebrity	D
14159	scientist	I
14160	politician	P
14161	scientist	P
14162	scientist	D
14163	celebrity	I
14164	politician	I
14165	celebrity	I
14166	celebrity	D
14167	celebrity	D
14168	scientist	P
14169	politician	P
14170	celebrity	P
14171	scientist	I
14172	scientist	I
14173	scientist	P
14174	celebrity	I
14175	scientist	P
14176	politician	P
14177	politician	P
14178	celebrity	P
14179	celebrity	D
14180	politician	I
14181	politician	D
14182	celebrity	D
14183	politician	I
14184	celebrity	I
14185	celebrity	D
14186	politician	D
14187	celebrity	D
14188	scientist	P
14189	celebrity	P
14190	celebrity	P
14191	scientist	D
14192	politician	P
14193	scientist	I
14194	celebrity	D
14195	politician	P
14196	scientist	P
14197	politician	D
14198	celebrity	I
14199	celebrity	D
14200	celebrity	P
14201	politician	I
14202	politician	D
14203	politician	I
14204	politician	I
14205	celebrity	D
14206	politician	P
14207	celebrity	I
14208	scientist	P
14209	scientist	D
14210	scientist	P
14211	scientist	P
14212	scientist	I
14213	celebrity	P
14214	scientist	D
14215	scientist	D
14216	celebrity	P
14217	politician	D
14218	politician	D
14219	scientist	D
14220	scientist	D
14221	politician	I
14222	politician	D
14223	celebrity	D
14224	celebrity	I
14225	politician	P
14226	celebrity	I
14227	celebrity	D
14228	celebrity	I
14229	scientist	D
14230	politician	D
14231	celebrity	I
14232	politician	I
14233	scientist	P
14234	scientist	I
14235	scientist	I
14236	scientist	P
14237	scientist	I
14238	politician	I
14239	scientist	P
14240	celebrity	I
14241	scientist	I
14242	scientist	I
14243	celebrity	P
14244	scientist	D
14245	scientist	I
14246	politician	I
14247	scientist	P
14248	celebrity	D
14249	scientist	I
14250	politician	D
14251	scientist	I
14252	scientist	I
14253	politician	D
14254	celebrity	P
14255	scientist	D
14256	scientist	I
14257	politician	P
14258	politician	D
14259	celebrity	D
14260	celebrity	D
14261	scientist	D
14262	politician	P
14263	politician	D
14264	scientist	P
14265	politician	D
14266	celebrity	P
14267	politician	P
14268	celebrity	P
14269	celebrity	D
14270	celebrity	P
14271	politician	D
14272	politician	P
14273	scientist	D
14274	scientist	D
14275	politician	I
14276	scientist	P
14277	celebrity	I
14278	celebrity	D
14279	scientist	I
14280	politician	D
14281	politician	D
14282	celebrity	P
14283	scientist	I
14284	politician	P
14285	politician	P
14286	scientist	P
14287	celebrity	D
14288	scientist	D
14289	celebrity	I
14290	scientist	D
14291	politician	P
14292	celebrity	I
14293	politician	D
14294	politician	I
14295	celebrity	P
14296	scientist	D
14297	scientist	P
14298	scientist	D
14299	politician	P
14300	celebrity	D
14301	celebrity	D
14302	celebrity	D
14303	scientist	I
14304	scientist	D
14305	politician	D
14306	scientist	D
14307	scientist	I
14308	scientist	I
14309	celebrity	P
14310	scientist	I
14311	scientist	D
14312	politician	D
14313	scientist	D
14314	scientist	I
14315	scientist	D
14316	politician	D
14317	scientist	P
14318	scientist	P
14319	scientist	I
14320	scientist	P
14321	politician	D
14322	celebrity	I
14323	celebrity	P
14324	scientist	I
14325	politician	D
14326	politician	D
14327	politician	P
14328	celebrity	D
14329	celebrity	D
14330	politician	D
14331	politician	I
14332	scientist	P
14333	scientist	P
14334	celebrity	I
14335	politician	D
14336	celebrity	P
14337	celebrity	D
14338	politician	P
14339	scientist	D
14340	politician	P
14341	scientist	I
14342	politician	D
14343	politician	D
14344	scientist	I
14345	celebrity	P
14346	politician	P
14347	politician	P
14348	celebrity	P
14349	scientist	D
14350	politician	I
14351	celebrity	P
14352	scientist	I
14353	scientist	P
14354	scientist	I
14355	scientist	D
14356	scientist	D
14357	politician	P
14358	politician	I
14359	politician	P
14360	celebrity	I
14361	celebrity	I
14362	celebrity	P
14363	celebrity	I
14364	scientist	P
14365	scientist	I
14366	politician	P
14367	politician	I
14368	celebrity	D
14369	politician	P
14370	scientist	I
14371	celebrity	I
14372	celebrity	I
14373	celebrity	D
14374	scientist	I
14375	celebrity	D
14376	celebrity	I
14377	politician	I
14378	scientist	P
14379	politician	D
14380	politician	D
14381	scientist	I
14382	celebrity	D
14383	scientist	I
14384	celebrity	I
14385	politician	I
14386	celebrity	D
14387	celebrity	I
14388	scientist	P
14389	celebrity	P
14390	scientist	D
14391	politician	I
14392	politician	I
14393	scientist	P
14394	celebrity	D
14395	politician	D
14396	scientist	D
14397	scientist	D
14398	celebrity	I
14399	celebrity	P
14400	celebrity	P
14401	celebrity	D
14402	celebrity	P
14403	scientist	P
14404	celebrity	P
14405	celebrity	P
14406	politician	I
14407	celebrity	P
14408	scientist	P
14409	scientist	D
14410	politician	I
14411	politician	I
14412	scientist	I
14413	politician	P
14414	politician	D
14415	politician	D
14416	scientist	I
14417	celebrity	P
14418	politician	I
14419	scientist	I
14420	scientist	D
14421	celebrity	I
14422	politician	I
14423	celebrity	D
14424	scientist	P
14425	celebrity	I
14426	celebrity	D
14427	politician	I
14428	scientist	I
14429	politician	D
14430	politician	I
14431	celebrity	I
14432	celebrity	D
14433	scientist	D
14434	politician	P
14435	celebrity	P
14436	politician	D
14437	scientist	P
14438	scientist	P
14439	celebrity	P
14440	scientist	D
14441	celebrity	I
14442	scientist	D
14443	scientist	I
14444	politician	P
14445	politician	D
14446	politician	D
14447	celebrity	I
14448	celebrity	D
14449	scientist	I
14450	scientist	P
14451	politician	D
14452	politician	D
14453	scientist	D
14454	scientist	P
14455	politician	I
14456	scientist	D
14457	celebrity	D
14458	politician	I
14459	celebrity	P
14460	politician	P
14461	celebrity	D
14462	politician	I
14463	celebrity	D
14464	scientist	I
14465	politician	I
14466	politician	P
14467	celebrity	D
14468	scientist	P
14469	scientist	I
14470	scientist	I
14471	politician	I
14472	scientist	D
14473	politician	I
14474	scientist	I
14475	politician	D
14476	celebrity	D
14477	scientist	I
14478	celebrity	D
14479	politician	P
14480	celebrity	D
14481	politician	I
14482	scientist	D
14483	scientist	P
14484	scientist	D
14485	politician	P
14486	scientist	I
14487	scientist	I
14488	politician	D
14489	politician	I
14490	politician	D
14491	scientist	I
14492	scientist	P
14493	politician	D
14494	politician	D
14495	scientist	P
14496	politician	I
14497	scientist	P
14498	celebrity	P
14499	politician	D
14500	scientist	P
14501	scientist	P
14502	scientist	I
14503	politician	D
14504	scientist	I
14505	politician	P
14506	politician	P
14507	celebrity	I
14508	scientist	D
14509	politician	I
14510	scientist	I
14511	celebrity	P
14512	scientist	D
14513	scientist	I
14514	celebrity	I
14515	scientist	P
14516	scientist	P
14517	politician	I
14518	politician	I
14519	celebrity	P
14520	celebrity	P
14521	politician	I
14522	celebrity	D
14523	scientist	I
14524	celebrity	P
14525	politician	D
14526	scientist	D
14527	politician	I
14528	politician	P
14529	politician	P
14530	politician	D
14531	celebrity	I
14532	celebrity	I
14533	scientist	P
14534	celebrity	D
14535	politician	D
14536	scientist	D
14537	politician	I
14538	celebrity	I
14539	scientist	I
14540	politician	D
14541	celebrity	D
14542	scientist	I
14543	celebrity	P
14544	scientist	P
14545	politician	D
14546	scientist	I
14547	celebrity	D
14548	celebrity	I
14549	celebrity	P
14550	politician	P
14551	scientist	P
14552	scientist	I
14553	politician	I
14554	scientist	P
14555	politician	P
14556	celebrity	P
14557	politician	D
14558	celebrity	D
14559	celebrity	D
14560	celebrity	P
14561	scientist	D
14562	celebrity	D
14563	celebrity	P
14564	celebrity	P
14565	celebrity	I
14566	scientist	D
14567	celebrity	D
14568	scientist	D
14569	celebrity	P
14570	celebrity	I
14571	politician	P
14572	politician	I
14573	celebrity	I
14574	scientist	I
14575	politician	P
14576	scientist	I
14577	scientist	D
14578	celebrity	I
14579	scientist	P
14580	politician	D
14581	celebrity	P
14582	scientist	D
14583	celebrity	I
14584	scientist	D
14585	scientist	I
14586	politician	I
14587	scientist	P
14588	celebrity	P
14589	celebrity	I
14590	celebrity	I
14591	celebrity	D
14592	politician	I
14593	scientist	I
14594	scientist	P
14595	celebrity	D
14596	scientist	I
14597	scientist	D
14598	scientist	P
14599	celebrity	D
14600	celebrity	D
14601	celebrity	I
14602	politician	I
14603	scientist	I
14604	celebrity	I
14605	scientist	P
14606	celebrity	I
14607	politician	I
14608	celebrity	I
14609	politician	D
14610	scientist	P
14611	politician	P
14612	politician	I
14613	politician	P
14614	politician	D
14615	scientist	I
14616	scientist	P
14617	politician	P
14618	scientist	P
14619	politician	I
14620	politician	I
14621	politician	P
14622	celebrity	P
14623	celebrity	P
14624	scientist	P
14625	scientist	P
14626	politician	I
14627	celebrity	D
14628	scientist	P
14629	politician	D
14630	politician	P
14631	celebrity	D
14632	celebrity	P
14633	politician	I
14634	celebrity	I
14635	celebrity	P
14636	scientist	P
14637	politician	P
14638	politician	D
14639	scientist	I
14640	politician	P
14641	celebrity	P
14642	politician	I
14643	politician	I
14644	scientist	I
14645	politician	D
14646	scientist	I
14647	celebrity	P
14648	politician	P
14649	celebrity	I
14650	celebrity	P
14651	celebrity	D
14652	politician	D
14653	scientist	I
14654	scientist	D
14655	scientist	D
14656	scientist	D
14657	celebrity	I
14658	celebrity	D
14659	scientist	I
14660	politician	I
14661	politician	P
14662	celebrity	I
14663	scientist	P
14664	celebrity	P
14665	celebrity	P
14666	celebrity	I
14667	politician	D
14668	celebrity	D
14669	celebrity	I
14670	celebrity	P
14671	scientist	I
14672	politician	I
14673	politician	D
14674	politician	P
14675	politician	D
14676	celebrity	P
14677	scientist	D
14678	politician	D
14679	scientist	D
14680	scientist	P
14681	scientist	P
14682	scientist	P
14683	politician	I
14684	celebrity	I
14685	politician	P
14686	politician	D
14687	politician	P
14688	politician	P
14689	scientist	I
14690	scientist	D
14691	scientist	D
14692	celebrity	D
14693	politician	D
14694	scientist	D
14695	politician	D
14696	celebrity	I
14697	scientist	I
14698	politician	P
14699	politician	P
14700	politician	I
14701	scientist	I
14702	scientist	D
14703	politician	P
14704	celebrity	I
14705	celebrity	D
14706	celebrity	P
14707	scientist	P
14708	politician	I
14709	celebrity	I
14710	scientist	P
14711	politician	P
14712	celebrity	I
14713	scientist	P
14714	celebrity	D
14715	celebrity	I
14716	celebrity	P
14717	politician	P
14718	politician	D
14719	scientist	I
14720	politician	P
14721	scientist	D
14722	politician	P
14723	scientist	I
14724	politician	D
14725	scientist	I
14726	scientist	P
14727	scientist	D
14728	politician	P
14729	scientist	I
14730	celebrity	D
14731	politician	D
14732	scientist	P
14733	scientist	I
14734	scientist	D
14735	celebrity	P
14736	politician	P
14737	scientist	P
14738	scientist	D
14739	scientist	P
14740	celebrity	D
14741	celebrity	I
14742	politician	P
14743	politician	P
14744	celebrity	I
14745	politician	I
14746	scientist	D
14747	celebrity	D
14748	celebrity	P
14749	politician	D
14750	scientist	I
14751	politician	I
14752	celebrity	I
14753	scientist	P
14754	politician	P
14755	celebrity	P
14756	scientist	P
14757	scientist	I
14758	celebrity	D
14759	politician	I
14760	politician	D
14761	celebrity	D
14762	scientist	P
14763	scientist	I
14764	scientist	P
14765	scientist	D
14766	politician	D
14767	politician	D
14768	celebrity	P
14769	scientist	D
14770	scientist	P
14771	politician	I
14772	celebrity	I
14773	scientist	D
14774	politician	P
14775	celebrity	D
14776	celebrity	P
14777	scientist	I
14778	politician	P
14779	scientist	I
14780	politician	D
14781	celebrity	I
14782	scientist	I
14783	celebrity	D
14784	celebrity	I
14785	politician	I
14786	celebrity	P
14787	scientist	I
14788	scientist	I
14789	scientist	I
14790	scientist	I
14791	celebrity	P
14792	scientist	D
14793	celebrity	P
14794	scientist	I
14795	politician	D
14796	scientist	P
14797	scientist	P
14798	scientist	D
14799	scientist	P
14800	scientist	D
14801	scientist	I
14802	celebrity	P
14803	politician	P
14804	celebrity	D
14805	celebrity	D
14806	scientist	I
14807	politician	P
14808	celebrity	D
14809	celebrity	I
14810	celebrity	D
14811	politician	I
14812	celebrity	I
14813	celebrity	P
14814	politician	D
14815	politician	I
14816	scientist	P
14817	scientist	D
14818	politician	P
14819	scientist	I
14820	politician	P
14821	celebrity	D
14822	politician	P
14823	celebrity	P
14824	celebrity	D
14825	politician	D
14826	celebrity	P
14827	celebrity	P
14828	politician	I
14829	politician	D
14830	celebrity	P
14831	scientist	I
14832	scientist	D
14833	politician	I
14834	politician	P
14835	politician	P
14836	politician	D
